Valor da Transação,Classe(transações anteriores),Classe (rótulo),Recorrência de envios do mesmo valor,Idade do titular do cartão,Classe(cartão temporário),Limite de crédito,Classe(nome lista devedores),Número de cartões complementares,Numero transações para outro pais,Número de transações suspeitas anteriormente,Valor médio das transações do usuário,Classe(emprego fixo),Dispositivo de acesso novo?,Hora da Transação,Dias desde criação da conta,Dias desde ativação cartão,Segundos desde última transação,Latitude,Longitude,pagamento_atrasado,pagamento_bom,pagamento_inadimplente
959.98,0,0,1,34,0,1000,1,0,5,3,320.34,1,1,11,1411,1402,74077.0,79.697655,99.485754,False,False,True
465.58,0,0,0,79,1,2000,1,4,6,2,177.38,0,0,23,2174,2124,1756355.0,-65.529328,41.446258,False,True,False
586.37,0,1,0,55,0,10000,0,3,0,4,519.66,1,1,16,3345,3320,347108.0,47.304041,20.575115,False,False,True
207.37,0,1,0,21,0,5000,1,1,0,3,408.95,0,1,15,828,778,1193469.0,45.797035,28.283014,False,True,False
181.81,1,0,0,26,0,2000,1,1,1,2,536.54,0,0,1,2705,2637,2500032.0,-38.625046,117.116919,False,True,False
1.12,0,0,1,50,0,1000,1,4,10,1,62.16,1,1,1,2776,2691,2052285.0,-58.874268,26.96287,False,False,True
178.53,1,1,1,64,1,10000,0,0,10,4,319.27,1,0,23,2102,2042,1797273.0,-37.504608,50.718204,False,True,False
129.36,0,0,1,62,1,5000,0,2,8,1,337.35,1,0,18,3453,3410,1513599.0,-18.039015,175.316395,False,False,True
429.02,1,0,0,24,0,1000,1,1,10,0,445.54,1,0,6,3092,3080,2464406.0,-87.550026,87.006203,False,True,False
254.47,1,0,1,71,1,1000,0,0,4,3,260.66,0,0,19,480,470,838425.0,-39.104463,-104.587995,False,True,False
37.29,0,1,0,67,0,20000,0,0,4,1,223.76,1,0,21,1810,1761,950914.0,-31.162352,-177.431557,True,False,False
110.73,0,0,0,31,0,1000,1,0,7,0,338.24,1,1,11,244,156,1327227.0,-68.945151,-145.983254,False,False,True
19.86,0,0,1,21,0,20000,0,0,6,3,168.78,1,1,4,1399,1357,659754.0,75.82331,-89.982474,False,True,False
977.13,0,0,1,73,0,5000,0,2,3,5,260.29,0,1,12,1541,1527,778965.0,89.594039,-48.671428,False,True,False
307.09,1,0,1,72,0,2000,1,4,3,2,295.85,1,1,14,1655,1634,1861409.0,-3.791317,-144.786694,True,False,False
94.44,1,0,1,28,1,5000,0,1,7,5,202.17,1,0,23,209,193,1459096.0,-75.3924,-71.634943,False,False,True
59.41,1,0,0,69,0,1000,1,0,1,0,479.85,1,1,16,2188,2148,681498.0,-19.122277,-136.071987,False,True,False
249.77,1,0,1,57,1,10000,0,0,3,3,325.73,1,0,19,3331,3245,1106028.0,-69.118282,-74.605446,False,True,False
335.81,1,0,1,59,1,5000,0,4,7,5,265.55,0,0,12,2825,2780,1066050.0,13.205586,151.940427,False,True,False
356.06,0,0,1,69,0,10000,0,3,3,5,173.07,0,0,3,3286,3273,434230.0,70.700555,53.830476,False,True,False
942.68,0,0,0,76,0,1000,0,2,9,3,453.62,1,0,4,3540,3480,1088540.0,-8.65173,11.61281,True,False,False
982.52,1,1,1,34,1,1000,1,4,4,0,383.32,1,0,23,2756,2737,1175075.0,-84.482511,25.105098,False,True,False
1628.13,0,0,0,50,1,5000,1,5,6,1,236.98,0,0,3,1270,1220,532380.0,-41.177769,67.859972,True,False,False
172.22,1,0,0,27,0,10000,1,3,3,4,228.0,1,1,17,1772,1765,410187.0,81.419731,-157.519071,False,False,True
175.88,1,0,1,58,0,1000,1,2,4,2,207.59,0,1,5,2853,2799,413346.0,20.408691,-94.296254,False,True,False
619.67,1,0,0,73,0,5000,1,0,3,3,324.09,0,1,7,3276,3264,938540.0,45.371341,-82.678845,False,False,True
318.1,0,1,0,19,1,20000,0,5,8,3,233.43,1,1,9,3264,3203,1899470.0,25.338128,87.418819,False,False,True
0.91,0,0,0,53,0,5000,1,5,7,2,393.61,0,1,18,3167,3131,998738.0,-80.367654,20.674129,True,False,False
28.78,1,0,0,73,1,1000,0,5,8,2,377.69,1,0,3,2710,2656,1012587.0,36.38419,-46.39701,False,True,False
79.03,1,0,0,50,0,20000,0,3,1,5,268.47,1,1,22,2011,2009,1668612.0,29.836977,123.023724,False,True,False
189.7,1,1,0,20,1,5000,0,4,7,4,326.81,0,1,17,2570,2526,2225655.0,-41.640186,-173.574171,False,True,False
61.68,0,1,1,44,0,5000,0,3,1,0,301.61,1,0,20,1661,1580,1129981.0,-9.555735,-124.805134,False,False,True
55.95,1,0,0,80,0,20000,0,3,3,0,314.33,0,1,17,2636,2572,493879.0,56.249625,79.581489,False,True,False
165.75,0,0,0,44,0,1000,0,2,7,3,347.31,1,0,16,601,552,9685.0,78.579194,-60.394631,False,True,False
0.12,1,0,0,72,0,10000,0,2,3,2,229.71,1,0,13,3129,3118,2074351.0,3.438588,-56.147752,False,True,False
742.88,0,0,1,50,0,1000,1,5,0,4,352.07,0,1,20,2044,2025,145484.0,-64.084683,-66.402594,True,False,False
374.07,0,0,1,83,1,1000,1,1,0,5,192.05,0,0,10,1098,1055,1384151.0,16.905348,142.697898,True,False,False
115.4,0,0,1,63,1,10000,0,3,10,1,419.11,0,1,4,3334,3297,1930773.0,81.418142,145.372657,True,False,False
180.62,0,0,1,27,0,20000,0,0,5,0,285.31,0,0,12,2985,2955,1004031.0,-8.310326,-99.890272,False,True,False
51.15,0,0,1,23,0,5000,1,4,8,2,258.66,0,0,6,1374,1339,715257.0,-80.869524,-169.42282,False,False,True
176.16,0,0,0,22,1,2000,1,5,0,5,303.24,1,0,1,772,712,869057.0,-64.901899,82.542523,False,False,True
341.87,1,0,1,84,0,10000,0,0,1,3,443.43,0,1,13,2187,2159,589546.0,-45.260673,-175.702514,False,False,True
233.83,0,0,1,26,1,1000,0,0,8,2,328.48,0,0,18,2558,2501,2266233.0,26.910411,5.711179,True,False,False
43.94,1,0,0,33,0,2000,0,3,10,2,404.84,1,0,0,2692,2685,1659637.0,-54.47838,49.661785,False,False,True
264.46,0,0,1,80,0,1000,1,1,5,5,291.89,0,1,3,1293,1248,857584.0,-34.88418,-48.151667,False,False,True
489.29,0,0,0,47,1,1000,0,5,4,3,333.34,0,1,12,539,471,1428626.0,9.318546,-143.597623,True,False,False
487.43,1,0,1,55,0,5000,0,1,7,0,50.72,1,1,18,317,313,1745219.0,42.5378,-101.094549,True,False,False
147.37,1,0,0,47,0,1000,0,5,1,0,195.52,1,0,18,2889,2834,1413310.0,-79.046289,140.460065,False,False,True
156.07,0,0,0,50,0,2000,1,3,1,3,478.39,0,0,9,871,792,2036944.0,-85.398886,-91.834954,False,True,False
20.84,0,0,0,19,1,5000,0,0,2,0,361.49,0,1,14,2235,2174,1133725.0,-85.053319,-144.891856,True,False,False
56.09,1,0,1,79,0,2000,1,2,6,2,350.97,0,0,16,1252,1245,1406302.0,85.279363,-72.515229,False,True,False
320.26,0,0,0,21,1,2000,0,4,7,4,593.54,0,1,4,1836,1792,982115.0,-20.773802,149.469791,False,False,True
754.13,0,0,1,51,1,5000,1,2,7,5,197.21,0,1,12,75,-15,1875955.0,35.158211,72.618222,False,False,True
178.35,1,0,0,64,0,5000,1,3,4,0,143.2,0,0,21,1318,1257,203437.0,-37.003721,-113.238071,False,False,True
101.43,1,0,0,22,0,1000,0,2,1,2,150.75,1,0,23,3302,3222,2260076.0,41.282144,52.555902,False,True,False
592.12,0,0,1,52,1,5000,1,4,0,0,204.54,0,0,16,2368,2336,1232278.0,-20.232263,-7.648166,False,True,False
126.71,1,0,1,77,1,20000,0,2,7,2,351.82,1,0,10,1073,1005,1704095.0,-85.950256,76.75576,False,True,False
94.4,0,0,1,68,1,2000,1,3,0,0,273.55,0,1,5,2409,2355,1973473.0,-39.230285,142.26481,False,True,False
186.83,0,0,0,31,1,5000,0,5,5,0,336.58,0,1,12,2107,2023,1544072.0,42.926238,-147.896316,False,False,True
620.43,1,0,0,74,0,10000,1,0,6,5,506.42,1,1,7,475,395,2030852.0,18.299228,-69.020807,True,False,False
563.89,0,0,0,47,0,2000,0,4,6,3,315.81,0,1,15,3442,3384,1519267.0,68.056969,114.681064,False,True,False
154.7,1,1,1,53,1,20000,1,2,10,4,329.72,0,1,17,2118,2072,1054008.0,83.413602,-144.129528,False,False,True
226.28,0,0,0,29,0,10000,0,2,10,2,466.73,0,1,17,963,876,2425467.0,-74.880432,59.139671,True,False,False
220.52,0,0,1,56,1,1000,0,4,4,3,465.06,1,0,17,2383,2299,1699436.0,44.669912,-63.13868,True,False,False
592.49,1,0,1,20,1,2000,1,3,10,5,237.08,1,1,7,663,578,1068051.0,68.754477,106.400803,True,False,False
180.2,1,0,0,53,0,5000,0,4,8,3,190.31,1,1,0,215,203,531823.0,76.541988,-17.004828,False,True,False
306.7,1,0,1,69,0,20000,0,4,9,1,382.21,0,1,20,1904,1889,1596133.0,-34.809933,-23.321851,True,False,False
162.45,0,1,0,75,1,20000,1,0,5,3,420.19,1,0,17,2686,2619,2412403.0,-67.287676,27.671695,True,False,False
6.18,1,0,0,71,1,1000,1,2,7,3,300.88,1,1,16,2703,2646,142815.0,-85.29157,-45.083543,False,True,False
97.31,0,0,0,64,0,1000,1,2,4,4,397.64,0,1,5,1947,1911,2257488.0,54.89259,124.513313,True,False,False
336.46,1,0,0,80,1,5000,1,2,5,5,186.79,1,1,3,1546,1503,1637356.0,-7.507629,-63.443075,False,False,True
10.63,1,0,0,18,1,1000,1,1,10,3,389.01,1,0,18,2855,2854,1971948.0,-52.106095,118.107159,False,True,False
483.38,0,0,1,67,1,20000,1,0,9,2,239.27,1,0,11,3202,3131,1690652.0,5.035002,74.438957,False,True,False
279.81,0,0,0,77,1,5000,1,4,10,4,271.79,0,0,1,3351,3329,1511454.0,-47.744052,153.045032,True,False,False
96.66,1,0,0,73,1,2000,1,3,10,4,423.07,0,1,4,3433,3374,1166828.0,-79.806076,-6.499441,True,False,False
230.49,0,0,0,67,0,10000,1,0,7,1,213.6,0,0,14,2341,2254,1443966.0,-70.889235,177.750126,True,False,False
380.4,1,0,1,85,0,10000,0,1,7,5,287.35,0,0,18,1458,1452,2197336.0,-72.160469,38.317681,False,True,False
65.8,1,0,0,36,0,10000,1,1,6,4,344.17,0,1,14,3100,3078,1168987.0,-54.598216,91.517178,False,False,True
139.31,1,0,1,33,0,2000,1,3,0,1,156.63,0,0,22,2883,2850,2274988.0,-72.419569,-178.638899,False,True,False
231.12,1,0,1,63,1,1000,0,5,0,1,103.55,0,1,2,416,398,1541152.0,9.593621,177.658758,False,True,False
10.88,1,0,0,45,1,2000,0,5,5,5,151.89,1,1,4,2677,2616,666968.0,87.095471,64.791413,False,False,True
242.35,0,0,1,59,0,2000,0,5,7,3,213.21,0,0,9,1993,1971,1903998.0,-20.716691,-9.343881,False,True,False
87.2,0,0,1,63,0,2000,1,3,9,1,355.71,1,0,6,1495,1416,2143401.0,56.523815,-35.628793,True,False,False
882.21,1,0,1,48,1,20000,0,1,6,3,150.45,1,1,17,2317,2250,2013798.0,34.375275,-128.310124,False,True,False
18.59,0,0,0,55,0,10000,1,5,9,3,298.77,1,0,7,2555,2534,1314897.0,-0.384583,13.814775,False,False,True
46.54,1,0,1,46,0,20000,0,1,4,0,184.8,0,1,22,3076,3074,33350.0,60.273108,-78.588525,True,False,False
2.79,1,0,0,49,1,1000,0,3,7,4,310.91,1,0,8,581,535,1659508.0,55.02122,24.040379,False,True,False
58.15,0,0,1,44,0,1000,0,0,8,2,392.81,1,0,1,353,312,1857742.0,54.065518,-65.573943,True,False,False
113.79,1,0,0,23,0,10000,1,4,1,3,122.95,1,1,15,926,902,116470.0,81.790539,-147.013714,True,False,False
75.68,1,0,0,76,0,2000,1,5,0,0,487.11,0,0,6,454,370,1213934.0,89.806664,-177.547771,False,True,False
91.88,0,0,0,51,0,1000,1,0,8,3,214.91,1,1,9,3302,3276,2489577.0,-15.528339,-152.3703,True,False,False
219.53,1,0,0,52,0,5000,0,2,1,0,309.21,0,1,21,2693,2633,136497.0,76.77693,-160.919151,False,False,True
191.13,0,0,0,32,1,20000,1,0,7,3,347.62,0,1,5,1323,1304,1149365.0,-28.986875,-150.154006,False,False,True
788.91,0,0,1,50,1,10000,0,2,5,0,187.96,0,1,13,1738,1678,752719.0,89.404184,38.502554,True,False,False
91.4,1,0,1,82,1,1000,1,2,1,5,224.51,0,1,18,263,230,2091459.0,-17.871961,-86.06196,False,False,True
408.83,0,0,1,25,1,20000,0,0,7,5,315.14,1,0,1,2330,2258,2055666.0,-70.313364,-138.308786,True,False,False
491.92,1,0,1,23,1,5000,1,0,4,5,270.73,1,1,15,3052,3014,607966.0,10.198408,-35.462342,False,True,False
327.31,0,0,1,23,0,5000,0,1,10,4,493.34,1,1,8,2201,2145,741465.0,-1.136667,46.496152,False,False,True
644.57,0,0,1,36,1,1000,1,5,10,4,325.68,1,0,1,1849,1777,628590.0,1.772608,135.995793,False,True,False
112.74,0,0,1,19,0,10000,0,2,6,2,247.34,1,0,19,2237,2209,646600.0,-9.848671,-42.425375,False,False,True
602.36,1,0,1,31,0,5000,1,0,1,2,167.77,0,1,3,1944,1886,2073303.0,17.274314,54.200556,False,True,False
155.16,1,0,1,32,0,1000,1,3,4,1,165.27,1,1,2,3596,3526,1542342.0,-87.497561,67.612247,False,False,True
58.11,1,0,1,79,0,10000,1,3,1,4,210.12,0,0,1,2590,2574,741874.0,-7.820375,-143.047387,False,False,True
87.13,0,0,0,37,0,5000,0,3,5,4,318.7,0,1,3,1090,1068,823253.0,-36.109278,131.088511,True,False,False
148.83,0,0,0,39,0,5000,1,2,7,5,295.57,0,0,4,1178,1090,380021.0,81.672456,-13.007869,True,False,False
28.24,1,0,0,25,0,10000,0,5,8,4,152.37,0,1,1,3123,3122,1500202.0,30.811142,-120.538086,False,True,False
169.61,1,0,0,24,1,2000,1,0,5,2,480.56,1,1,16,316,288,442955.0,58.284454,-166.145452,False,False,True
218.04,0,0,1,70,0,20000,1,2,6,5,175.55,1,0,15,1581,1512,227963.0,-67.81505,-22.279847,False,True,False
86.88,1,0,1,42,0,1000,0,1,4,2,344.98,0,1,6,3559,3518,1624077.0,50.498705,-92.351047,False,True,False
949.85,1,0,0,81,0,20000,0,5,1,0,227.98,0,1,0,3309,3273,1832984.0,-86.698561,-21.890394,False,True,False
70.68,0,0,0,21,0,5000,1,0,5,5,187.43,1,1,5,1206,1178,5502.0,-31.929618,-74.565688,False,False,True
5.94,0,0,1,65,0,5000,1,3,0,5,394.68,0,1,20,2345,2267,241948.0,69.765144,-41.827303,True,False,False
53.88,0,0,0,76,1,5000,1,0,0,5,305.5,1,0,22,2712,2688,209435.0,-5.419819,-134.46423,False,True,False
471.01,1,0,1,56,1,2000,0,4,2,3,183.59,0,0,19,1372,1336,1605617.0,71.104176,16.350872,True,False,False
88.2,0,0,1,38,1,5000,0,1,5,5,264.2,1,1,4,3241,3240,306042.0,1.893818,0.494474,False,True,False
243.74,0,0,1,38,1,10000,0,0,8,4,231.35,1,1,19,509,453,56449.0,61.598119,143.411239,True,False,False
46.32,0,0,1,29,0,5000,0,2,2,0,416.34,0,1,12,2579,2566,2066170.0,-68.024732,174.018944,False,False,True
110.82,1,0,0,60,1,20000,0,1,7,3,191.16,0,1,12,1155,1136,1605051.0,23.751055,-164.982728,False,False,True
205.45,0,0,0,37,1,2000,0,4,6,0,556.05,1,1,18,3459,3453,833386.0,-9.346775,3.934198,True,False,False
27.56,1,0,0,44,1,2000,1,4,2,5,343.24,0,0,22,639,628,2380234.0,56.01574,-21.982285,True,False,False
172.49,0,0,1,56,0,10000,1,5,3,0,228.28,1,1,18,1206,1118,1321697.0,70.845578,-39.826369,False,False,True
44.19,0,0,1,22,1,1000,1,3,3,5,293.27,1,1,21,3145,3056,2589434.0,-22.89013,-28.543353,False,True,False
432.69,0,0,0,43,0,5000,0,1,3,5,192.53,0,1,5,1012,982,434717.0,67.933361,101.180054,False,False,True
196.63,0,1,1,20,1,1000,0,2,8,3,387.9,1,1,3,140,109,2160474.0,-89.267879,-127.736735,True,False,False
160.76,0,0,1,23,0,10000,1,3,9,3,348.06,0,0,11,2701,2637,1733615.0,-5.88563,112.241015,True,False,False
12.41,0,0,0,85,0,2000,0,0,7,0,257.04,0,1,21,2018,1946,1235661.0,-25.753806,169.550267,False,True,False
560.74,1,0,0,85,1,2000,0,0,8,5,169.89,1,1,19,1941,1869,789040.0,-0.002667,47.125677,False,False,True
318.93,0,0,0,72,1,1000,0,3,8,5,120.58,0,1,12,2838,2787,669533.0,-7.12904,156.421626,False,False,True
258.15,0,0,1,39,1,10000,1,4,6,4,408.31,1,0,7,3575,3573,2503088.0,15.838821,-67.831946,False,True,False
26.28,1,1,1,19,0,1000,0,4,8,1,263.22,0,1,10,2757,2750,2591247.0,-61.779091,-77.225446,True,False,False
315.2,1,0,0,52,0,2000,1,3,8,3,370.25,1,1,21,2203,2163,568317.0,69.305605,-86.947734,False,False,True
149.0,0,0,1,72,1,5000,0,2,9,4,200.19,1,0,16,317,236,933528.0,-79.221664,-144.014815,True,False,False
382.34,0,0,1,85,0,5000,0,3,2,3,124.57,1,1,16,65,52,96991.0,5.616777,80.927641,False,False,True
862.4,1,0,1,30,0,10000,0,5,4,1,566.69,1,1,3,3251,3242,1418600.0,88.731712,-151.09358,False,True,False
758.46,1,0,1,49,0,1000,1,4,7,1,309.72,0,1,22,2463,2443,1475794.0,86.793287,-82.763804,False,False,True
255.64,1,0,0,74,1,10000,1,0,5,3,349.89,1,1,14,2192,2178,1704071.0,-16.469561,-131.44952,True,False,False
5.77,1,0,1,72,1,2000,1,2,4,1,265.79,1,1,16,2888,2804,2358107.0,-64.995393,35.96354,True,False,False
811.43,0,0,1,38,0,10000,1,4,0,3,242.15,0,1,3,761,727,414787.0,-17.657893,-117.171508,False,False,True
758.15,0,0,1,47,1,20000,0,1,2,1,292.25,1,0,0,962,884,578087.0,88.030193,-86.47765,False,False,True
8.83,1,0,0,70,1,1000,0,1,6,2,193.4,1,0,15,1763,1717,2326335.0,-25.532727,137.222179,True,False,False
72.34,0,0,1,38,1,2000,1,1,5,0,294.85,1,0,5,2039,1959,131930.0,10.720859,-67.623746,False,False,True
256.2,1,0,1,67,0,20000,1,0,9,0,434.92,0,0,8,1782,1746,26654.0,41.354148,-126.487452,False,False,True
592.0,1,0,1,61,1,2000,0,0,7,4,302.44,1,1,12,1486,1474,546488.0,17.512522,-25.311759,True,False,False
3.85,0,0,0,58,0,2000,1,5,8,4,456.03,1,0,6,2695,2609,828398.0,40.892183,130.390401,False,False,True
314.16,0,0,1,68,1,10000,0,0,0,5,104.84,1,0,9,676,619,275671.0,-0.166521,164.983042,False,False,True
747.03,1,0,0,36,1,1000,0,3,2,1,272.31,1,0,10,2770,2736,1078922.0,56.477613,-146.445648,True,False,False
140.31,1,0,1,35,1,5000,0,2,4,3,232.83,1,0,20,1285,1261,333581.0,-34.179933,27.111044,True,False,False
263.93,1,0,1,42,1,5000,1,4,8,3,297.76,0,1,1,2112,2031,248866.0,89.27432,-174.645425,True,False,False
498.9,1,0,0,85,0,2000,0,0,4,5,294.2,0,0,12,3641,3590,1032208.0,40.254789,62.318054,False,True,False
387.15,1,0,1,54,0,2000,0,4,4,2,236.92,1,1,17,2917,2828,2203268.0,18.55718,-1.797272,False,False,True
95.43,1,0,0,55,1,10000,0,2,10,3,270.21,1,0,14,2869,2788,2016732.0,80.765982,149.464626,False,False,True
1180.75,0,0,1,31,0,10000,1,5,1,0,378.52,1,1,18,3329,3245,2344768.0,51.677473,104.116924,False,True,False
23.42,0,1,0,26,1,5000,0,0,8,1,122.23,1,1,4,2110,2094,2121984.0,-37.517903,-117.453086,True,False,False
136.28,0,1,0,54,0,1000,1,5,7,4,370.75,0,1,21,3203,3157,1516914.0,82.87318,-10.859827,False,False,True
279.97,1,0,1,32,0,2000,1,1,4,0,377.69,1,0,13,1466,1433,112517.0,-48.852941,64.276811,False,False,True
304.84,0,0,1,55,0,5000,1,4,4,2,329.14,0,0,21,321,238,1982160.0,-15.407285,54.832587,False,False,True
395.36,0,0,0,27,0,1000,0,3,10,1,303.22,0,1,20,535,496,1339392.0,89.426726,82.164468,False,True,False
617.8,0,0,1,76,0,10000,0,2,7,0,296.49,1,1,3,2297,2294,83719.0,-42.736349,-1.517031,False,False,True
216.51,0,0,1,69,0,5000,0,1,5,3,214.61,0,0,9,920,866,2080510.0,77.875697,-41.461202,False,True,False
175.98,0,0,1,84,1,10000,1,1,10,1,244.32,1,1,17,2001,1912,818578.0,-44.039819,-3.208091,False,False,True
286.52,1,0,1,53,1,1000,0,4,7,5,303.26,0,0,5,2156,2110,2211689.0,11.828226,-140.818863,False,False,True
51.41,0,0,0,71,1,1000,1,4,5,1,184.31,1,1,5,2506,2433,1872056.0,-18.041316,-127.14933,True,False,False
39.53,0,1,0,44,0,10000,0,0,3,5,332.25,1,1,10,1387,1302,1381888.0,82.393509,-49.997782,True,False,False
150.12,0,0,1,66,1,1000,0,0,0,0,350.09,1,1,0,1762,1760,2216034.0,68.374585,41.853878,False,True,False
282.06,1,0,1,25,0,5000,0,5,5,1,201.77,0,0,15,2336,2320,1769166.0,-34.615425,39.890144,False,False,True
27.64,0,0,1,67,0,2000,1,5,10,1,142.86,1,1,1,1385,1312,1203700.0,-72.800319,72.063618,False,False,True
186.17,1,0,1,42,0,1000,1,1,4,1,206.76,1,0,2,2141,2056,562027.0,49.447421,-115.565058,False,False,True
597.6,0,1,1,56,1,20000,1,0,9,3,376.64,1,1,16,819,744,1323612.0,-9.994863,-19.41623,False,False,True
456.32,1,1,0,36,1,10000,0,2,3,5,258.61,1,1,0,859,802,2214351.0,-58.354066,-85.427717,False,False,True
84.61,0,0,0,62,0,1000,0,1,10,4,379.8,1,0,23,1342,1331,547692.0,-89.002935,-19.908533,True,False,False
1.6,1,0,1,71,1,1000,1,3,10,3,244.49,0,0,8,1151,1093,1396259.0,-4.164841,28.458745,False,True,False
124.29,0,0,0,41,1,5000,1,3,4,3,396.78,1,1,1,36,-12,1655951.0,38.948442,-95.547395,True,False,False
281.86,0,0,1,79,1,1000,0,2,6,4,339.9,0,0,22,3000,3000,637076.0,44.288915,137.665816,True,False,False
92.2,1,0,0,33,1,10000,0,3,6,2,272.96,1,0,18,1246,1234,921605.0,-46.140696,40.304771,False,True,False
244.13,1,0,0,18,1,20000,0,5,2,4,297.26,0,1,23,3608,3555,2413825.0,-32.044022,99.370584,False,True,False
268.88,0,0,0,73,1,1000,1,4,3,3,228.87,0,0,18,1991,1985,1391085.0,-69.942192,132.356053,True,False,False
37.14,1,0,1,73,0,1000,1,3,0,4,311.71,1,1,5,2720,2664,204222.0,-41.545037,-136.935041,False,False,True
96.47,0,0,0,83,0,1000,1,4,4,5,460.56,1,0,22,313,247,2362170.0,-41.193884,-28.731207,True,False,False
119.58,1,0,1,73,0,10000,1,4,3,0,91.93,1,1,7,1456,1433,271801.0,-43.926265,-101.95336,False,True,False
309.65,1,0,0,32,0,2000,1,3,10,0,373.19,1,1,13,2448,2429,1601628.0,-43.678175,113.174458,False,True,False
304.37,1,0,0,38,0,5000,1,2,10,0,425.45,0,0,18,300,223,1884837.0,47.649171,7.877768,False,False,True
3.44,1,0,0,45,0,5000,1,5,7,4,355.87,0,0,11,2356,2326,495607.0,-14.374731,-62.621139,False,True,False
511.1,0,0,1,20,0,5000,1,4,4,3,284.35,1,1,3,335,329,1180370.0,-24.375921,4.55667,False,False,True
87.18,0,0,1,30,0,20000,1,1,8,4,269.1,0,1,18,3328,3265,673329.0,-79.20302,-55.037991,False,True,False
105.32,0,0,1,24,1,20000,0,2,1,3,89.54,1,0,16,252,213,1630490.0,52.129158,12.565805,False,False,True
54.23,0,1,1,38,0,10000,1,0,0,2,305.31,1,0,1,2835,2764,2325201.0,-71.491234,93.326431,False,False,True
387.2,1,0,1,59,1,2000,1,0,3,0,386.53,0,0,10,1074,1070,1533018.0,-39.576498,64.20308,False,True,False
298.3,0,0,1,62,1,2000,0,5,9,2,367.51,1,1,22,1724,1685,1758860.0,44.354601,7.173063,False,False,True
206.82,1,0,0,41,1,1000,0,0,2,3,128.4,0,0,3,1137,1136,1100406.0,26.148235,-143.805414,False,True,False
101.34,1,0,1,25,1,20000,1,5,6,4,278.0,0,1,11,3109,3088,2587891.0,86.995901,-20.495993,False,True,False
32.87,1,0,1,41,0,2000,0,0,5,5,287.26,1,1,7,2873,2858,1700370.0,43.451088,-84.989035,True,False,False
11.89,0,0,0,64,1,2000,0,1,5,0,363.32,0,1,23,1548,1488,2557659.0,50.161827,61.992132,False,False,True
199.07,1,0,0,46,0,5000,0,2,2,0,261.24,0,1,11,713,624,2386299.0,-46.40161,-13.375618,False,False,True
218.72,1,0,1,73,0,20000,0,3,3,2,202.07,0,1,5,2389,2364,1762936.0,53.582521,-6.28079,False,True,False
1741.79,0,0,1,84,0,20000,1,0,10,4,316.34,1,1,3,1365,1305,785097.0,64.203425,-62.74946,False,True,False
128.42,0,0,0,75,0,10000,0,5,5,4,406.13,0,0,23,3095,3014,1596055.0,42.2408,7.76421,True,False,False
181.69,0,0,0,71,0,2000,0,3,5,0,256.66,0,0,19,2235,2177,1552279.0,4.243787,-47.811509,False,True,False
34.1,0,0,0,56,0,5000,1,3,6,5,215.95,1,1,21,1870,1827,887279.0,63.020572,48.927819,False,False,True
47.1,1,0,0,85,0,5000,0,4,8,4,368.72,0,0,21,2447,2424,737511.0,-73.845072,175.408628,False,False,True
1119.79,1,0,1,75,1,2000,1,3,4,2,252.22,0,1,6,2729,2695,1374439.0,27.849033,99.579006,False,True,False
151.86,0,0,1,70,1,5000,0,4,10,5,295.54,0,0,14,79,7,879541.0,-62.156314,-119.148394,True,False,False
918.08,1,0,0,73,0,20000,1,2,0,3,319.34,0,0,19,3644,3635,2175583.0,-9.437756,21.240324,False,False,True
12.49,1,0,0,57,0,10000,1,5,1,0,430.99,1,0,15,626,563,799647.0,20.943513,-154.582839,False,True,False
257.09,1,1,0,58,0,20000,1,4,1,1,260.96,1,0,23,2697,2659,705109.0,-25.147058,35.45886,False,True,False
74.58,1,0,0,85,0,1000,0,3,4,4,351.61,0,1,6,2137,2125,857053.0,31.924971,159.567869,False,False,True
767.24,0,0,1,82,1,5000,1,1,2,0,247.2,0,1,21,1725,1663,1809983.0,-85.37992,100.784465,False,True,False
210.58,0,0,0,27,0,5000,0,4,3,0,435.31,1,1,11,900,862,2390730.0,88.84448,127.324171,False,False,True
87.67,1,0,0,33,0,20000,0,0,7,2,330.97,0,0,11,2129,2062,2509814.0,-30.698979,97.689269,True,False,False
164.91,0,0,0,38,1,5000,1,2,0,1,347.58,0,0,14,965,916,891337.0,38.412137,69.30158,False,True,False
138.61,1,0,0,57,0,2000,0,3,8,4,368.66,0,1,23,494,454,332839.0,-66.072398,-3.844339,False,False,True
384.7,0,0,0,51,0,10000,1,1,2,3,374.11,0,1,21,1727,1669,40617.0,19.985992,-119.967366,False,True,False
123.73,0,0,1,41,1,1000,0,3,2,1,416.77,0,0,12,106,25,315250.0,-49.455592,156.306994,False,True,False
119.85,0,0,0,57,0,1000,1,3,6,0,222.5,0,0,15,753,675,1690235.0,29.250797,163.796349,False,False,True
152.77,0,1,0,54,1,1000,0,3,10,2,354.81,0,1,23,2040,2014,867420.0,78.420814,-1.680792,False,True,False
170.2,0,0,1,34,1,1000,0,2,4,3,166.05,1,0,2,2939,2866,1024473.0,-85.099967,163.698557,False,True,False
200.76,1,0,0,44,0,2000,0,4,7,1,408.52,0,0,14,335,285,1230677.0,68.127474,-49.253011,False,True,False
102.3,0,0,1,71,1,5000,0,1,0,1,303.86,0,1,5,3480,3408,2170460.0,-4.003407,-146.389167,True,False,False
